NewNameID,Description,Parm.Code,Result.Type,Analysis.Type,Sample.Unit.Group,Sample.Unit,CAS
1547 - Dinobryon elegantissimum,"Common name: none, EMS Code(s): D.ELEG, EMS Name(s): Dinobryon elegantissimum",D.ELEG,Numeric,Biological,Count,,
155166 - Tardigrada,"Common name: tardigrades, EMS Code(s): TARDIG, EMS Name(s): Tardigrada",TARDIG,Numeric,Biological,Count,,
155469 - Bryozoa,"Common name: moss animals, EMS Code(s): BRYOZO, EMS Name(s): Bryozoa",BRYOZO,Numeric,Biological,Count,,
155532 - Arachnoidea,"Common name: none, EMS Code(s): ARACHN, EMS Name(s): Arachnoidea",ARACHN,Numeric,Biological,Count,,
1557 - Dinobryopsis,"Common name: none, EMS Code(s): DINO.S, EMS Name(s): Dinobryopsis sp.",DINO.S,Numeric,Biological,Count,,
1571 - Hyalobryon,"Common name: none, EMS Code(s): HYALOB, EMS Name(s): Hyalobryon",HYALOB,Numeric,Biological,Count,,
158852 - Chordata,"Common name: chordates, EMS Code(s): CHORDA, EMS Name(s): Chordata",CHORDA,Numeric,Biological,Count,,
1598 - Mallomonas,"Common name: none, EMS Code(s): MALLO, EMS Name(s): Mallomonas",MALLO,Numeric,Biological,Count,,
1609 - Mallomonas producta,"Common name: none, EMS Code(s): M.PROD, EMS Name(s): Mallomonas producta",M.PROD,Numeric,Biological,Count,,
161061 - Actinopterygii,"Common name: ray-finned fishes, EMS Code(s): UID FI, EMS Name(s): UID Fish",UID FI,Numeric,Biological,Count,,
1612 - Mallomonas tonsurata,"Common name: none, EMS Code(s): M.TONS, EMS Name(s): Mallomonas tonsurata",M.TONS,Numeric,Biological,Count,,
1616 - Mallomonas pseudocoronata,"Common name: none, EMS Code(s): M.PSEU, EMS Name(s): Mallomonas pseudocoronata",M.PSEU,Numeric,Biological,Count,,
16168 - Cratoneuron filicinum,"Common name: none, EMS Code(s): CRATON, EMS Name(s): Cratoneuron filicinum",CRATON,Numeric,Biological,Count,,
16175 - Drepanocladus fluitans,"Common name: none, EMS Code(s): D.FLUT, EMS Name(s): Drepanocladus fluitan",D.FLUT,Numeric,Biological,Count,,
1618 - Mallomonas akrokomas,"Common name: none, EMS Code(s): M.AKRO, EMS Name(s): Mallomonas akrokomos",M.AKRO,Numeric,Biological,Count,,
1655 - Synura,"Common name: none, EMS Code(s): SYNURA, EMS Name(s): Synura",SYNURA,Numeric,Biological,Count,,
1656 - Synura uvella,"Common name: none, EMS Code(s): S.UVEL, EMS Name(s): Synura uvella",S.UVEL,Numeric,Biological,Count,,
1669 - Chrysosphaerella,"Common name: none, EMS Code(s): CHRPHA, EMS Name(s): Chrysosphaerella",CHRPHA,Numeric,Biological,Count,,
1670 - Chrysosphaerella longispina,"Common name: none, EMS Code(s): C.LONG, EMS Name(s): Chrysosphaerella longispina",C.LONG,Numeric,Biological,Count,,
167196 - Cottidae,"Common name: sculpins, EMS Code(s): COTTID, EMS Name(s): Cottidae",COTTID,Numeric,Biological,Count,,
1717 - Chromulina,"Common name: none, EMS Code(s): CHROM, CHR.SP, EMS Name(s): Chromulina, Chromulina sp.","CHROM, CHR.SP",Numeric,Biological,Count,,
173420 - Amphibia,"Common name: Amphibians, EMS Code(s): AMPHIB, EMS Name(s): Amphibia",AMPHIB,Numeric,Biological,Count,,
1751 - Chrysococcus,"Common name: none, EMS Code(s): CHRCUS, CHRKOS, EMS Name(s): Chrysococcus, Chrysoikos","CHRCUS, CHRKOS",Numeric,Biological,Count,,
1764 - Kephyrion,"Common name: none, EMS Code(s): KEPHYR, KEP/PS, EMS Name(s): Kephyrion, Kephyrion/Pseudokephyrion","KEPHYR, KEP/PS",Numeric,Biological,Count,,
180733 - Clastidium,"Common name: none, EMS Code(s): CLASTI, EMS Name(s): Clastidium",CLASTI,Numeric,Biological,Count,,
180734 - Clastidium setigerum,"Common name: none, EMS Code(s): C.SETI, C.RIVU, EMS Name(s): Clastidium setigerum, Clastidium rivulare","C.SETI, C.RIVU",Numeric,Biological,Count,,
1831 - Chrysopyxis,"Common name: none, EMS Code(s): CHRYX, EMS Name(s): Chrysopyxis",CHRYX,Numeric,Biological,Count,,
183622 - Medicago,"Common name: none, EMS Code(s): MEDICA, EMS Name(s): Medicago  L.",MEDICA,Numeric,Biological,Count,,
1846 - Diceras,"Common name: none, EMS Code(s): DICERA, EMS Name(s): Diceras",DICERA,Numeric,Biological,Count,,
1848 - Diceras phaseolus,"Common name: none, EMS Code(s): D.PHAS, EMS Name(s): Diceras phaseolus",D.PHAS,Numeric,Biological,Count,,
1861 - Chrysocapsa planktonica,"Common name: none, EMS Code(s): CHRY.P, EMS Name(s): Chrysocapsa planktonica",CHRY.P,Numeric,Biological,Count,,
1872 - Hydrurus,"Common name: none, EMS Code(s): HYDRUR, EMS Name(s): Hydrurus",HYDRUR,Numeric,Biological,Count,,
1873 - Hydrurus foetidus,"Common name: none, EMS Code(s): H.FOET, EMS Name(s): Hydrurus foetidus",H.FOET,Numeric,Biological,Count,,
1874 - Chrysosphaerales,"Common name: none, EMS Code(s): CHRYSO, EMS Name(s): Chrysosphaerales",CHRYSO,Numeric,Biological,Count,,
189418 - Leptolyngbya,"Common name: none, EMS Code(s): LEPTOL, EMS Name(s): Leptolyngbya",LEPTOL,Numeric,Biological,Count,,
189420 - Planktothrix,"Common name: none, EMS Code(s): PLANK, PLAXSP, EMS Name(s): Planktothrix, Planktothrix sp.  ","PLANK, PLAXSP",Numeric,Biological,Count,,
189421 - Planktothrix agardhii,"Common name: none, EMS Code(s): PLA.AG, EMS Name(s): Planktothrix agardhii",PLA.AG,Numeric,Biological,Count,,
193749 - Stenopterobia intermedia,"Common name: none, EMS Code(s): STENOI, EMS Name(s): Stenopterobia intermedia",STENOI,Numeric,Biological,Count,,
193751 - Melosira perglabra,"Common name: none, EMS Code(s): M.PERG, EMS Name(s): Melosira perglabra",M.PERG,Numeric,Biological,Count,,
193761 - Diatoma mesodon,"Common name: none, EMS Code(s): D.MESO, D.MONF, EMS Name(s): Diatoma mesodon, Diatoma moniliformis","D.MESO, D.MONF",Numeric,Biological,Count,,
193779 - Achnanthes oestrupii,"Common name: none, EMS Code(s): A.OEST, A.OEVP, EMS Name(s): Achnanthes oestrupii, Achnanthes oestrupii var. pungens","A.OEST, A.OEVP",Numeric,Biological,Count,,
193784 - Achnanthes laevis,"Common name: none, EMS Code(s): A.LAEV, EMS Name(s): Achnanthes laevis",A.LAEV,Numeric,Biological,Count,,
193793 - Navicula pseudoscutiformis,"Common name: none, EMS Code(s): N.PSUS, EMS Name(s): Navicula pseudoscutiformis",N.PSUS,Numeric,Biological,Count,,
193820 - Gomphonema truncatum,"Common name: none, EMS Code(s): G.TRUN, EMS Name(s): Gomphonema truncatum",G.TRUN,Numeric,Biological,Count,,
193822 - Nitzschia inconspicua,"Common name: none, EMS Code(s): N.INCO, EMS Name(s): Nitzschia inconspicua",N.INCO,Numeric,Biological,Count,,
1979 - Characiopsis,"Common name: none, EMS Code(s): CHARC, EMS Name(s): Characiopsis",CHARC,Numeric,Biological,Count,,
1982 - Characiopsis borziana,"Common name: none, EMS Code(s): CHARCB, EMS Name(s): Characiopsis borziana",CHARCB,Numeric,Biological,Count,,
1994 - Peroniella,"Common name: none, EMS Code(s): PERONI, EMS Name(s): Peroniella",PERONI,Numeric,Biological,Count,,
2016 - Ophiocytium,"Common name: none, EMS Code(s): OPHIOC, EMS Name(s): Ophiocytium",OPHIOC,Numeric,Biological,Count,,
204301 - Fridericia,"Common name: none, EMS Code(s): FRIDER, EMS Name(s): Fridericia",FRIDER,Numeric,Biological,Count,,
2053 - Tribonema,"Common name: none, EMS Code(s): TRINEM, EMS Name(s): Tribonema",TRINEM,Numeric,Biological,Count,,
206620 - Acerpenna pygmaea,"Common name: none, EMS Code(s): ACERPE, EMS Name(s): Acerpenna pygmaea",ACERPE,Numeric,Biological,Count,,
206622 - Procloeon,"Common name: none, EMS Code(s): PROCLO, EMS Name(s): Procloeon",PROCLO,Numeric,Biological,Count,,
2068 - Tribonema vulgare,"Common name: none, EMS Code(s): TRIBVU, EMS Name(s): Tribonema vulgare",TRIBVU,Numeric,Biological,Count,,
2082 - Vaucheriales,"Common name: none, EMS Code(s): VAUCHE, EMS Name(s): Vaucheriales",VAUCHE,Numeric,Biological,Count,,
2084 - Vaucheria,"Common name: none, EMS Code(s): VAUCHG, EMS Name(s): Vaucheria",VAUCHG,Numeric,Biological,Count,,
2121 - Rhizochloridales,"Common name: none, EMS Code(s): RHIZOC, EMS Name(s): Rhizochloridales",RHIZOC,Numeric,Biological,Count,,
2124 - Stipitococcus,"Common name: none, EMS Code(s): STIPIT, EMS Name(s): Stipitococcus",STIPIT,Numeric,Biological,Count,,
2150 - Derepyxis,"Common name: none, EMS Code(s): DEREPY, EMS Name(s): Derepyxis",DEREPY,Numeric,Biological,Count,,
2160 - Chrysochromulina,"Common name: none, EMS Code(s): CHRY, CHRA.S, CHRSPP, EMS Name(s): Chrysochromulina, Chrysochromulina sp., Chrysochromulina spp.","CHRY, CHRA.S, CHRSPP",Numeric,Biological,Count,,
21724 - Sida,"Common name: none, EMS Code(s): SIDA, EMS Name(s): Sida",SIDA,Numeric,Biological,Count,,
22476 - Salix,"Common name: none, EMS Code(s): SALIX, EMS Name(s): SALIX L. (genus)",SALIX,Numeric,Biological,Count,,
2288 - Centrales,"Common name: none, EMS Code(s): UID CE, EMS Name(s): UID Centrales",UID CE,Numeric,Biological,Count,,
2290 - Melosira,"Common name: none, EMS Code(s): MELOS, M.ILIT, M.IT/A, EMS Name(s): Melosira, Melosira islandica/italica, Melosira italica/ambigua","MELOS, M.ILIT, M.IT/A",Numeric,Biological,Count,,
2297 - Melosira granulata,"Common name: none, EMS Code(s): M.GRAN, EMS Name(s): Melosira granulata",M.GRAN,Numeric,Biological,Count,,
2315 - Melosira undulata,"Common name: none, EMS Code(s): M.UNDU, EMS Name(s): Melosira undulata",M.UNDU,Numeric,Biological,Count,,
2325 - Melosira ambigua,"Common name: none, EMS Code(s): M.AMBI, EMS Name(s): Melosira ambigua",M.AMBI,Numeric,Biological,Count,,
2339 - Melosira varians,"Common name: none, EMS Code(s): M.VARI, EMS Name(s): Melosira varians",M.VARI,Numeric,Biological,Count,,
2402 - Skeletonema costatum,"Common name: none, EMS Code(s): S.COST, EMS Name(s): Skeletonema costatum",S.COST,Numeric,Biological,Count,,
2415 - Stephanodiscus,"Common name: none, EMS Code(s): STEPHA, EMS Name(s): Stephanodiscus",STEPHA,Numeric,Biological,Count,,
2416 - Stephanodiscus astraea,"Common name: none, EMS Code(s): S.ASTR, EMS Name(s): Stephanodiscus astrea",S.ASTR,Numeric,Biological,Count,,
2426 - Stephanodiscus hantzschii,"Common name: none, EMS Code(s): S.HANT, EMS Name(s): Stephanodiscus hantzschii",S.HANT,Numeric,Biological,Count,,
2432 - Stephanodiscus niagarae,"Common name: none, EMS Code(s): S.NIAG, EMS Name(s): Stephanodiscus niagarae",S.NIAG,Numeric,Biological,Count,,
2439 - Cyclotella,"Common name: none, EMS Code(s): CYCLOT, C.BO/C, EMS Name(s): Cyclotella, Cyclotella bodanica/comta","CYCLOT, C.BO/C",Numeric,Biological,Count,,
2452 - Cyclotella stelligera,"Common name: none, EMS Code(s): DISCOS, EMS Name(s): Discostella stelligera",DISCOS,Numeric,Biological,Count,,
2460 - Cyclotella bodanica,"Common name: none, EMS Code(s): C.BODA, EMS Name(s): Cyclotella bodanica",C.BODA,Numeric,Biological,Count,,
2465 - Cyclotella comta,"Common name: none, EMS Code(s): C.COMT, EMS Name(s): Cyclotella comta",C.COMT,Numeric,Biological,Count,,
2470 - Cyclotella glomerata,"Common name: none, EMS Code(s): C.GLOM, EMS Name(s): Cyclotella glomerata",C.GLOM,Numeric,Biological,Count,,
2472 - Cyclotella ocellata,"Common name: none, EMS Code(s): C.OCEL, EMS Name(s): Cyclotella ocellata",C.OCEL,Numeric,Biological,Count,,
2546 - Coscinodiscus,"Common name: none, EMS Code(s): COSCIN, EMS Name(s): Coscinodiscus",COSCIN,Numeric,Biological,Count,,
25916 - Lupinus,"Common name: none, EMS Code(s): LUPINU, EMS Name(s): LUPINUS  L.",LUPINU,Numeric,Biological,Count,,
27034 - Myriophyllum,"Common name: none, EMS Code(s): MYRIOP, EMS Name(s): MYRIOPHYLLUM",MYRIOP,Numeric,Biological,Count,,
2707 - Hydrosera,"Common name: none, EMS Code(s): HYDROS, EMS Name(s): Hydrosera",HYDROS,Numeric,Biological,Count,,
2930 - Pennales,"Common name: none, EMS Code(s): PENNAL, UID PE, EMS Name(s): Pennales, UID Pennales","PENNAL, UID PE",Numeric,Biological,Count,,
2932 - Fragilaria,"Common name: none, EMS Code(s): FRAGIL, F.GIRD, EMS Name(s): Fragilaria, Fragilaria girdle view","FRAGIL, F.GIRD",Numeric,Biological,Count,,
2933 - Fragilaria crotonensis,"Common name: none, EMS Code(s): F.CROT, EMS Name(s): Fragilaria crotonensis",F.CROT,Numeric,Biological,Count,,
2937 - Fragilaria pinnata,"Common name: none, EMS Code(s): F.PINN, EMS Name(s): Fragilaria pinnata",F.PINN,Numeric,Biological,Count,,
2942 - Fragilaria vaucheriae,"Common name: none, EMS Code(s): F.VAUC, EMS Name(s): Fragilaria vaucheriae",F.VAUC,Numeric,Biological,Count,,
2948 - Fragilaria leptostauron,"Common name: none, EMS Code(s): F.LEPT, EMS Name(s): Fragilaria leptostauron",F.LEPT,Numeric,Biological,Count,,
2953 - Fragilaria capucina,"Common name: none, EMS Code(s): F.CAPU, F.CAPC, EMS Name(s): Fragilaria capucina, Fragilaria capucina complex","F.CAPU, F.CAPC",Numeric,Biological,Count,,
2957 - Fragilaria construens,"Common name: none, EMS Code(s): F.CONS, EMS Name(s): Fragilaria construens",F.CONS,Numeric,Biological,Count,,
2959 - Fragilaria construens var. binodis,"Common name: none, EMS Code(s): F.COBI, EMS Name(s): Fragilaria construens var. binodis",F.COBI,Numeric,Biological,Count,,
2964 - Fragilaria construens var. venter,"Common name: none, EMS Code(s): F.COVE, EMS Name(s): Fragilaria construens var. venter",F.COVE,Numeric,Biological,Count,,
2987 - Fragilaria intermedia,"Common name: none, EMS Code(s): F.INTE, EMS Name(s): Fragilaria intermedia",F.INTE,Numeric,Biological,Count,,
3005 - Opephora,"Common name: none, EMS Code(s): OPEPHO, EMS Name(s): Opephora",OPEPHO,Numeric,Biological,Count,,
3013 - Synedra,"Common name: none, EMS Code(s): SYNEDR, EMS Name(s): Synedra",SYNEDR,Numeric,Biological,Count,,
3023 - Synedra ulna,"Common name: none, EMS Code(s): S.ULNA, EMS Name(s): Synedra ulna",S.ULNA,Numeric,Biological,Count,,
3055 - Synedra pulchella,"Common name: none, EMS Code(s): S.PULC, EMS Name(s): Synedra pulchella",S.PULC,Numeric,Biological,Count,,
3056 - Synedra acus,"Common name: none, EMS Code(s): S.ACUS, EMS Name(s): Synedra acus",S.ACUS,Numeric,Biological,Count,,
3068 - Synedra capitata,"Common name: none, EMS Code(s): S.CAPI, EMS Name(s): Synedra capitata",S.CAPI,Numeric,Biological,Count,,
3084 - Synedra incisa,"Common name: none, EMS Code(s): S.INCI, EMS Name(s): Synedra incisa",S.INCI,Numeric,Biological,Count,,
3085 - Synedra mazamaensis,"Common name: none, EMS Code(s): S.MAZA, EMS Name(s): Synedra mazamaensis",S.MAZA,Numeric,Biological,Count,,
3092 - Synedra rumpens,"Common name: none, EMS Code(s): S.RUMP, EMS Name(s): Synedra rumpens",S.RUMP,Numeric,Biological,Count,,
3112 - Synedra radians,"Common name: none, EMS Code(s): S.RADI, EMS Name(s): Synedra radians",S.RADI,Numeric,Biological,Count,,
3116 - Asterionella,"Common name: none, EMS Code(s): ASTERI, EMS Name(s): Asterionella",ASTERI,Numeric,Biological,Count,,
3120 - Asterionella formosa,"Common name: none, EMS Code(s): A.FORM, EMS Name(s): Asterionella formosa",A.FORM,Numeric,Biological,Count,,
3214 - Diatoma,"Common name: none, EMS Code(s): DIATOM, DIATO, EMS Name(s): Diatom, Diatoma","DIATOM, DIATO",Numeric,Biological,Count,,
3215 - Diatoma hiemale,"Common name: none, EMS Code(s): D.HIEM, EMS Name(s): Diatoma hiemale",D.HIEM,Numeric,Biological,Count,,
3217 - Diatoma hiemale var. mesodon,"Common name: none, EMS Code(s): D.HIMO, EMS Name(s): Diatoma hiemale var. mesodon",D.HIMO,Numeric,Biological,Count,,
3219 - Diatoma vulgare,"Common name: none, EMS Code(s): D.VULG, EMS Name(s): Diatoma vulgare",D.VULG,Numeric,Biological,Count,,
3226 - Diatoma anceps,"Common name: none, EMS Code(s): D.ANCE, EMS Name(s): Diatoma anceps",D.ANCE,Numeric,Biological,Count,,
3229 - Diatoma elongatum,"Common name: none, EMS Code(s): D.ELON, EMS Name(s): Diatoma elongatum",D.ELON,Numeric,Biological,Count,,
3237 - Meridion,"Common name: none, EMS Code(s): MERIDI, EMS Name(s): Meridion",MERIDI,Numeric,Biological,Count,,
3238 - Meridion circulare,"Common name: none, EMS Code(s): M.CIRC, EMS Name(s): Meridion circulare",M.CIRC,Numeric,Biological,Count,,
3241 - Tabellaria,"Common name: none, EMS Code(s): TABELL, T.FEFL, EMS Name(s): Tabellaria, Tabellaria fenestrata/flocculosa","TABELL, T.FEFL",Numeric,Biological,Count,,
3242 - Tabellaria fenestrata,"Common name: none, EMS Code(s): T.FENE, EMS Name(s): Tabellaria fenestrata",T.FENE,Numeric,Biological,Count,,
3247 - Tabellaria flocculosa,"Common name: none, EMS Code(s): T.FLOC, EMS Name(s): Tabellaria flocculosa",T.FLOC,Numeric,Biological,Count,,
3256 - Cymatopleura,"Common name: none, EMS Code(s): CYMATO, EMS Name(s): Cymatopleura",CYMATO,Numeric,Biological,Count,,
3259 - Cymatopleura elliptica,"Common name: none, EMS Code(s): C.ELLI, EMS Name(s): Cymatopleura elliptica",C.ELLI,Numeric,Biological,Count,,
3262 - Cymatopleura solea,"Common name: none, EMS Code(s): C.SOLE, EMS Name(s): Cymatopleura solea",C.SOLE,Numeric,Biological,Count,,
3269 - Neidium,"Common name: none, EMS Code(s): NEIDIU, EMS Name(s): Neidium",NEIDIU,Numeric,Biological,Count,,
331030 - Vertebrata,"Common name: vertebrates, EMS Code(s): VERTEB, EMS Name(s): Vertebrata",VERTEB,Numeric,Biological,Count,,
331224 - Chroomonas acuta,"Common name: none, EMS Code(s): C.ACUT, EMS Name(s): Chroomonas acuta",C.ACUT,Numeric,Biological,Count,,
3320 - Hannaea,"Common name: none, EMS Code(s): CERAT, EMS Name(s): Ceratoneis",CERAT,Numeric,Biological,Count,,
3322 - Hannaea arcus,"Common name: none, EMS Code(s): HAN.AR, C.ARCU, EMS Name(s): Hannaea arcus, Ceratoneis arcus","HAN.AR, C.ARCU",Numeric,Biological,Count,,
3327 - Hannaea arcus var. amphioxys,"Common name: none, EMS Code(s): C.ARCA, EMS Name(s): Ceratoneis arcus var. amphioxys",C.ARCA,Numeric,Biological,Count,,
3328 - Tetracyclus,"Common name: none, EMS Code(s): TETRAC, EMS Name(s): Tetracyclus",TETRAC,Numeric,Biological,Count,,
3330 - Diatomella,"Common name: none, EMS Code(s): DIAMEL, EMS Name(s): Diatomella",DIAMEL,Numeric,Biological,Count,,
3337 - Eunotia,"Common name: none, EMS Code(s): EUNOTI, E.B/CU, EMS Name(s): Eunotia, Eunotia bilunaris/curvata","EUNOTI, E.B/CU",Numeric,Biological,Count,,
3357 - Eunotia pectinalis,"Common name: none, EMS Code(s): E.PECT, EMS Name(s): Eunotia pectinalis",E.PECT,Numeric,Biological,Count,,
33633 - Limnophila,"Common name: none, EMS Code(s): LIMPHI, EMS Name(s): Limnophila",LIMPHI,Numeric,Biological,Count,,
3417 - Actinella,"Common name: none, EMS Code(s): ACTINE, EMS Name(s): Actinella",ACTINE,Numeric,Biological,Count,,
3418 - Actinella punctata,"Common name: none, EMS Code(s): ACTINP, EMS Name(s): Actinella punctata",ACTINP,Numeric,Biological,Count,,
3429 - Achnanthes,"Common name: none, EMS Code(s): ACHNAA, ACHNAN, ACHNAB, ACHNAF, EMS Name(s): Achnanthes A, Achnanthes aka Karayevia, Achnanthes B, Achnanthes sp.F","ACHNAA, ACHNAN, ACHNAB, ACHNAF",Numeric,Biological,Count,,
3437 - Achnanthes clevei,"Common name: none, EMS Code(s): A.CLEV, EMS Name(s): Achnanthes clevei aka Karayevia clevei",A.CLEV,Numeric,Biological,Count,,
3463 - Achnanthes biasolettiana,"Common name: none, EMS Code(s): A.BIAS, A.BIOR, EMS Name(s): Achnanthes biasolettiana, Achnanthes bioretii aka Psammothidium bioretii","A.BIAS, A.BIOR",Numeric,Biological,Count,,
3465 - Achnanthes calcar,"Common name: none, EMS Code(s): A.CALC, EMS Name(s): Achnanthes calcar aka Gliwiczia calcar",A.CALC,Numeric,Biological,Count,,
3479 - Achnanthes flexella,"Common name: none, EMS Code(s): A.FLEX, EMS Name(s): Achnanthes flexella",A.FLEX,Numeric,Biological,Count,,
3489 - Achnanthes lanceolata,"Common name: none, EMS Code(s): A.LANC, EMS Name(s): Achnanthes lanceolata",A.LANC,Numeric,Biological,Count,,
3492 - Achnanthes lanceolata var. capitata,"Common name: none, EMS Code(s): A.VCAP, EMS Name(s): Achnanthes VAR. capitate",A.VCAP,Numeric,Biological,Count,,
3502 - Achnanthes lanceolata var. rostrata,"Common name: none, EMS Code(s): A.LAVR, EMS Name(s): Achnanthes lanceolata var. rostrata",A.LAVR,Numeric,Biological,Count,,
3509 - Achnanthes laterostrata,"Common name: none, EMS Code(s): A.LATR, EMS Name(s): Achnanthes laterostrata",A.LATR,Numeric,Biological,Count,,
3518 - Achnanthes linearis var. pusilla,"Common name: none, EMS Code(s): A.L/PU, EMS Name(s): Achnanthes linearis/pusilla",A.L/PU,Numeric,Biological,Count,,
3521 - Achnanthes minutissima,"Common name: none, EMS Code(s): A.MINU, A.MIVA, A.MIVG, EMS Name(s): Achnanthes minutissima, Achnanthes minutissima var. affinis, Achnanthes minutissima var. gracillima","A.MINU, A.MIVA, A.MIVG",Numeric,Biological,Count,,
3577 - Cocconeis,"Common name: none, EMS Code(s): COCCON, EMS Name(s): Cocconeis",COCCON,Numeric,Biological,Count,,
3596 - Cocconeis placentula,"Common name: none, EMS Code(s): C.PLAC, EMS Name(s): Cocconeis placentula",C.PLAC,Numeric,Biological,Count,,
3617 - Cocconeis pediculus,"Common name: none, EMS Code(s): C.PEDI, EMS Name(s): Cocconeis pediculus",C.PEDI,Numeric,Biological,Count,,
