"Location ID","Name","Type","Comment","Country","State","County","Latitude","Longitude","Horizontal Datum","Horizontal Collection Method","Vertical Datum","Vertical Collection Method","Location Groups","Elevation","Elevation Unit","Standards","EA_Closed Date","EA_EMS When Created","EA_EMS When Updated","EA_EMS Who Created","EA_EMS Who Updated","EA_Established Date","EA_Well Tag ID"
"E299894","GLENCORE SUKUNKA  - GROUND WATER MONITORING WELL MW13-09","Well","","","","","55.237205","-121.597999","","Geographic Positioning System (NAD83)","","","107394","","","","","10/21/2014 11:37:57 AM","","Created by Alan Gibson from 90 Headquarters, Victoria","","10/21/2014",""
"E299910","NIG CREEK NOX BUBBLE","Stack","","","","","57.031250","-121.48438","","Geographic Positioning System (NAD83)","","","107570","","","","","10/22/2014 1:54:03 PM","10/23/2014 6:00:05 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","10/22/2014",""
"E299911","NIG CREEK SOX BUBBLE","Stack","","","","","57.031250","-121.48438","","Geographic Positioning System (NAD83)","","","107570","","","","","10/22/2014 1:57:33 PM","10/23/2014 6:00:05 AM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","10/22/2014",""
"E300330","WINDSET FARMS - REMEDIATION OF HYDROCARBON RELEASE","Infiltration Pond","","","","","49.690000","-123.11","","Google Earth, Google Maps, or other Satellite Imagery","","","107617","","","","","11/27/2014 9:33:57 AM","11/28/2014 6:00:04 AM","Created by Database Link for EMA from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey","11/27/2014",""
"E300971","FORTISBC SOIL STORAGE AREA","Terrestrial","management of contaminated soil onsite, greater than CSR IL standards","","","","49.452800","-117.5247","","Google Earth, Google Maps, or other Satellite Imagery","","","107638","","","","","2/4/2015 2:10:20 PM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey","2/4/2015",""
"E300991","SMG WOOD PELLET INC DBA MISSION WOOD PELLET STACK (PA-107496","Stack","Wood chip and hog dryer stack","","","","49.132300","-122.2941","","Google Earth, Google Maps, or other Satellite Imagery","","","107496; 108533","20.00","metre","","","2/5/2015 2:05:31 PM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo","2/5/2015",""
"E301010","INTERFOR CORPORATION 105986 OPEN BURNING","Open Burning","","","","","49.503330","-123.488","","Google Earth, Google Maps, or other Satellite Imagery","","","105986","","","","","2/8/2015 8:34:07 AM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey","2/8/2015",""
"E301030","UPPER TOBA HYDRO INC. 107454 INCINERATOR","Stack","","","","","50.576636","-124.049212","","Geographic Positioning System (NAD83)","","","107454","","","","","2/11/2015 9:00:58 AM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey","2/11/2015",""
"E301077","TOBA MONTROSE HYDRO INC. 107103 OPEN BURNING","Open Burning","","","","","50.610000","-124.2841","","Geographic Positioning System (NAD83)","","","107103","","","","","2/12/2015 2:20:02 PM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey","2/12/2015",""
"E301090","T&R CONTRACTING LTD. 105592 CONTROLLED OPEN BURNING","Open Burning","","","","","49.832000","-124.4783","","Geographic Positioning System (NAD83)","","","105952","","","","","2/15/2015 9:06:56 AM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey","2/15/2015",""
"E301310","PCB WASTE STORAGE FACILITY","Terrestrial","PCB WASTE ","","","","49.011800","-118.2542","","1:50,000 scale map","","","107472","","","","","3/10/2015 8:41:07 AM","3/10/2015 1:08:15 PM","Created by Database Link for EMA from 80 Southern Region, Penticton","Updated by Database Link for EMA from 80 Southern Region, Penticton","3/10/2015",""
"E301450","AWA ASPHALT PLANT","Stack","","","","","60.000000","-140","","Geographic Positioning System (NAD83)","","","107500","","","","","3/16/2015 2:41:45 PM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 60 Skeena","Updated by  EMS from 60 Skeena","3/16/2015",""
"E301510","MONTY CREEK WINERY EFFLUENT","Tile Field","Wine Processing wastewater infiltration bed","","","","50.643900","-119.9239","","Geographic Positioning System (NAD83)","","","107212","","","","","3/24/2015 9:33:37 AM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 30 Southern Region, Kamloops","Updated by  EMS from 30 Southern Region, Kamloops","3/24/2015",""
"E301530","CLOUTIER HOLDINGS INC. (107080) AIR CURTAIN BURNER","Open Burning","","","","","49.459400","-123.7058","","Google Earth, Google Maps, or other Satellite Imagery","","","107080","","","","","3/25/2015 12:37:06 PM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey","3/25/2015",""
"E301690","ALEZA LAKE RESEARCH FOREST ASH TRIAL SITE B97","Terrestrial","North Block Opening Number : 93J010/146","","","","54.086000","-122.09","","Google Earth, Google Maps, or other Satellite Imagery","","","107764","673.00","metre","","","4/15/2015 2:32:28 PM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","4/15/2015",""
"E301691","ALEZA LAKE RESEARCH FOREST ASH TRIAL SITE A90 SOUTH BLOCK","Terrestrial","Soil Amendment using bottom ash","","","","54.071000","-122.08","","Google Earth, Google Maps, or other Satellite Imagery","","","107764","672.00","metre","","","4/15/2015 3:08:09 PM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","4/15/2015",""
"E301754","BURNS BOG SHORED EXCAVATION DEWATERING","In-Plant","","","","","49.147161","-122.971301","","Geographic Positioning System (NAD83)","","","107809","","","","","4/22/2015 12:18:54 PM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","4/22/2015",""
"E301790","CCSB (AUTH 107706)","Landfill","Bralorne-Takla mine","","","","55.571000","-125.389","","Geographic Positioning System (NAD83)","","","107706","","","","","4/27/2015 4:23:42 PM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 90 Headquarters, Victoria","Updated by  EMS from 90 Headquarters, Victoria","4/27/2015",""
"E301891","CCSB (APPROVAL 107772)","River, Stream, or Creek","treatment of contaminated groundwater and discharge of effluent","","","","55.567100","-125.3883","","Geographic Positioning System (NAD83)","","","107772","","","","","5/1/2015 11:28:22 AM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 90 Headquarters, Victoria","Updated by  EMS from 90 Headquarters, Victoria","5/1/2015",""
"E301990","PRIVATE AGRICULTURAL LAND USED FOR TRIALS","Terrestrial","Land Application Trials on of wood ash produced by thermal energy system at Peace Valley OSB Mill","","","","55.911408","-120.5861","","Google Earth, Google Maps, or other Satellite Imagery","","","107807","","","","","5/5/2015 12:21:01 PM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George","5/5/2015",""
"E302250","ETC THERMAL OXIDIZER ","Stack","","","","","55.000000","-120","","Geographic Positioning System (NAD83)","","","107908","","","","","6/3/2015 9:22:19 AM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","6/3/2015",""
"E302290","ONE SOLAR TURBINE GENERATOR DRIVER","Stack","","","","","55.807599","-120.674105","","Geographic Positioning System (NAD83)","","","107887","","","","","6/4/2015 4:32:35 PM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","6/4/2015",""
"E302310","SUNRISE ONE SOLAR TURBINE GENERATOR DRIVER","Stack","","","","","55.807599","-120.674105","","Geographic Positioning System (NAD83)","","","107887","","","","","6/5/2015 9:25:12 AM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","6/5/2015",""
"E302311","SUNRISE PROCESS HEATER","Stack","","","","","55.807599","-120.674105","","Geographic Positioning System (NAD83)","","","107887","","","","","6/5/2015 9:39:32 AM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","6/5/2015",""
"E302312","SUNRISE UTILLITY HEATER","Stack","","","","","55.807599","-120.674105","","Geographic Positioning System (NAD83)","","","107887","","","","","6/5/2015 10:02:27 AM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","6/5/2015",""
"E302390","SUNRISE LOW PRESSURE FLARE","Stack","","","","","55.807599","-120.674105","","Geographic Positioning System (NAD83)","","","107887","","","","","6/9/2015 2:15:09 PM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","6/9/2015",""
"E302391","SUNRISE HP FLARE","Stack","","","","","55.807599","-120.674105","","Geographic Positioning System (NAD83)","","","107887","","","","","6/9/2015 2:29:12 PM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","6/9/2015",""
"E302392","SUNRISE ACCUMULATED SURFACE PRECIPITATION","In-Plant","","","","","55.807599","-120.674105","","Geographic Positioning System (NAD83)","","","107887","","","","","6/9/2015 2:34:12 PM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","6/9/2015",""
"E302451","DAWSON PLANT ACID GAS FLARE","Stack","","","","","55.887700","-121.0803","","Geographic Positioning System (NAD83)","","","107944","","","","","6/12/2015 3:30:24 PM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","6/12/2015",""
"E302830","ZURICH INSURANCE (PERMIT 107927) ELKO","Air Quality","SVE System","","","","49.301000","-115.116","","Google Earth, Google Maps, or other Satellite Imagery","","","107927","","","","","6/22/2015 11:42:27 AM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 90 Headquarters, Victoria","Updated by  EMS from 90 Headquarters, Victoria","6/22/2015",""
"E303011","ETSHO UNDERGROUND INJECTION OF EFFLUENT","In-Plant","","","","","59.429000","-122.072","","Geographic Positioning System (NAD83)","","","103929","","","","","6/26/2015 1:04:02 PM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","6/26/2015",""
"E303072","FRO - LNG FUEL STATION ","Stack","LNG Fuel Station at FRO -- Pressure relief line on LNG storage tank","","","","50.190569","-114.879224","","1:20,000 scale map (NAD83)","","","107952","","","","","7/6/2015 1:35:30 PM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 41 Kootenay, Cranbrook","Updated by  EMS from 41 Kootenay, Cranbrook","7/6/2015",""
"E303073","FRO LNG PILOT PROJECT - VENT/FLARE/PURGE SYSTEM","Stack","Vent/Flare/Purge System at FRO for LNG Pilot Project","","","","50.190569","-114.879224","","Geographic Positioning System (NAD83)","","","107952","","","","","7/6/2015 1:39:45 PM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 41 Kootenay, Cranbrook","Updated by  EMS from 41 Kootenay, Cranbrook","7/6/2015",""
"E303074","FRO LNG PILOT PROJECT - MAINTENANCE SHOP - BAYS 40/41/55/56 - HAUL TRUCK PR","Stack","Maintenance Shop Bays for LNG converted truck maintenance","","","","50.190569","-114.879224","","1:20,000 scale map (NAD83)","","","107952","","","","","7/6/2015 1:43:01 PM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 41 Kootenay, Cranbrook","Updated by  EMS from 41 Kootenay, Cranbrook","7/6/2015",""
"E303110","TECK METALS - SULLIVAN MINE (107960) ","In-Plant"," Groundwater Influent via pump to Pilot Permeable Reactive Barrier Treatment Column No.1","","","","49.694340","-115.99468","","Geographic Positioning System (NAD83)","","","107960","","","","","7/13/2015 9:56:38 AM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 41 Kootenay, Cranbrook","Updated by  EMS from 41 Kootenay, Cranbrook","7/13/2015",""
"E303190","CANFOR-CANAL FLATS (3028)","Stack","SAWMILL TRIMMER CYCLONE","","","","50.916000","-118.198","","Geographic Positioning System (NAD83)","","","3028","","","","","7/16/2015 2:39:38 PM","","Created by Database Link for EMA from 41 Kootenay, Cranbrook","","7/16/2015",""
"E303230","SUNRISE BACK-UP GENERATOR","Stack","","","","","55.807599","-120.674105","","Geographic Positioning System (NAD83)","","","107887","","","","","7/21/2015 11:50:38 AM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","7/21/2015",""
"E303370","ARC SUNRISE START GAS","Stack","","","","","55.807599","-120.674105","","Geographic Positioning System (NAD83)","","","107887","","","","","7/31/2015 11:26:33 AM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 71 Omineca Peace, Oil and Gas Commission","Updated by  EMS from 71 Omineca Peace, Oil and Gas Commission","7/31/2015",""
"E303390","TECK METAL- SULLIVAN MINE (107960)","Outfall","Outfall to  seepage collection system from Pilot Passive Reactive Barrier No. 1","","","","49.694290","-115.9946","","Geographic Positioning System (NAD83)","","","107960","","","","","8/5/2015 1:45:00 PM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 41 Kootenay, Cranbrook","Updated by  EMS from 41 Kootenay, Cranbrook","8/5/2015",""
"E303430","TECK METALS - SULLLIVAN MINE (107960) SULLIVAN CREEK INTAKE","River, Stream, or Creek","Effluent Discharge from seepage collection system to the Sullivan Creek Intake","","","","49.693670","-115.99391","","Geographic Positioning System (NAD83)","","","107960","","","","","8/6/2015 1:29:53 PM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 41 Kootenay, Cranbrook","Updated by  EMS from 41 Kootenay, Cranbrook","8/6/2015",""
"E303453","TECK METALS  LTD- SULLIVAN MINE (107960) MINE IMPACTED GROUNDWATER INTAKE","In-Plant","Groundwater Influent to Pilot Permeable Reactive Barrier Treatment Column No. 2","","","","49.694340","-115.99468","","Geographic Positioning System (NAD83)","","","107960","","","","","8/10/2015 10:59:18 AM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 41 Kootenay, Cranbrook","Updated by  EMS from 41 Kootenay, Cranbrook","8/10/2015",""
"E303454","TECK METALS  LTD- SULLIVAN MINE (107960) IMPACTED GROUNDWATER INTAKE ","Terrestrial","Impacted Groundwater Influent to Pilot Permeable Reactive Barrier Facility Column No. 3","","","","49.694340","-115.99468","","Geographic Positioning System (NAD83)","","","107960","","","","","8/10/2015 11:16:59 AM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 41 Kootenay, Cranbrook","Updated by  EMS from 41 Kootenay, Cranbrook","8/10/2015",""
"E303455","TECK METAL LTD - SULLIVAN MINE (107960)","Outfall","Outfall to seepage collection system from Pilot Permeable Reactive Barrier Facility No.2","","","","49.694290","-115.9946","","Geographic Positioning System (NAD83)","","","107960","","","","","8/10/2015 11:44:47 AM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 41 Kootenay, Cranbrook","Updated by  EMS from 41 Kootenay, Cranbrook","8/10/2015",""
"E303456","TECK METAL LTD - SULLIVAN MINE (107960) OUTFALL TO SEEPAGE COLLECTION","Outfall","Outfall to seepage collection system from Pilot Permeable Reactive Barrier Facility No.3","","","","49.694290","-115.9946","","Geographic Positioning System (NAD83)","","","107960","","","","","8/10/2015 11:52:47 AM","11/20/2018 2:22:21 PM","Created by Database Link for EMA from 41 Kootenay, Cranbrook","Updated by  EMS from 41 Kootenay, Cranbrook","8/10/2015",""
