"Code","Name","Scope","Type"
"107887","107887, ARC RESOURCES Ltd.",NA,"Authorization"
"107892","107892, CITY OF CAMPBELL RIVER",NA,"Authorization"
"107900","107900, RICK FILLMORE - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"107901","107901, Ron Lee - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"107903","107903, TOLKO INDUSTRIES LTD.","Commercial Waste Management or Waste Disposal Industry","Authorization"
"107904","107904, Hugh Croxall - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"107905","107905, Ronald Christensen - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"107906","107906, Walter Saigeon - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"107907","107907, WEST FRASER MILLS LTD. QUESNEL RIVER PULP COMPANY","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"107909","107909, 618142 BRITISH COLUMBIA LTD.","Municipal Sewage Management","Authorization"
"107911","107911, CERTAINTEED CANADA, INC.","Product Storage - Bulk Solids","Authorization"
"107913","107913, Randy Folk - DBA KRANKIN' VINTAGE RESTORATION KRANKIN' VINTAGE RESTORATION","Vehicle Dismantling and Recycling Industry","Authorization"
"107923","107923, COLAS WESTERN CANADA INC. TERUS CONSTRUCTION","Asphalt Plant Industry","Authorization"
"107924","107924, THE SLOCAN VALLEY CO-OPERATIVE ASSOCIATION","Petroleum Storage","Authorization"
"107927","107927, Zurich Insurance Company Ltd Zurich Compagnie D'Assurances SA",NA,"Authorization"
"107929","107929, CITY OF PRINCE RUPERT","Pulp Industry","Authorization"
"107937","107937, Michael Lance - DBA VALLEY AFFORDABLE TOWING & SCRAP METAL VALLEY AFFORDABLE TOWING & SCRAP METAL","Vehicle Dismantling and Recycling Industry","Authorization"
"107944","107944, ARC RESOURCES LTD.",NA,"Authorization"
"107946","107946, Tony Alderliesten - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"107952","107952, TECK COAL LIMITED","Mining and Coal Mining Industry","Authorization"
"107957","107957, NANAIMO FOREST PRODUCTS LTD. HARMAC PACIFIC","Pulp Industry","Authorization"
"107961","107961, WEST FRASER MILLS LTD. QUESNEL RIVER PULP COMPANY","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"107962","107962, MATICHUK HOLDINGS LTD. THE BATTERY DOCTORS","Hazardous Waste Management","Authorization"
"107964","107964, TECK METALS LTD.","Municipal Solid Waste Management","Authorization"
"107965","107965, AM-2 Ventures Ltd.",NA,"Authorization"
"107969","107969, TAKU RIVER TLINGIT FIRST NATION","Municipal Sewage Management","Authorization"
"107970","107970, Darlene Stinson - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"107972","107972, TEKMAR CONTROL SYSTEMS LTD.","Electrical or Electronic Products Industry","Authorization"
"107974","107974, AM-2 Ventures Ltd.",NA,"Authorization"
"107975","107975, AM-2 Ventures Ltd.",NA,"Authorization"
"107976","107976, AM-2 Ventures Ltd.",NA,"Authorization"
"107981","107981, CANADIAN NATURAL RESOURCES LIMITED",NA,"Authorization"
"107987","107987, EVR OPERATIONS LIMITED","Mining and Coal Mining Industry","Authorization"
"107990","107990, PETRONAS ENERGY CANADA LTD.",NA,"Authorization"
"108","108, SMURFIT-MBI",NA,"Authorization"
"108007","108007, Bryanne Cunliffe - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108008","108008, Ingrid Tyson - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108009","108009, Bradley Weber - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108011","108011, AM-2 Ventures Ltd.",NA,"Authorization"
"108012","108012, Margaret (Peggy) Thompson doing business as
Okanagan Poultry Processing",NA,"Authorization"
"108013","108013, TIMBERWEST FOREST CORP.","Wood Processing Industry - Primary","Authorization"
"108015","108015, Tracy Bowles - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108016","108016, Randy Tice - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108017","108017, Jason Tait - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108018","108018, Ron Roy - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108025","108025, PETRONAS ENERGY CANADA LTD.",NA,"Authorization"
"108026","108026, ENCANA CORPORATION",NA,"Authorization"
"108036","108036, Todd Energy Canada Limited",NA,"Authorization"
"108038","108038, CANADIAN NATURAL RESOURCES LIMITED",NA,"Authorization"
"108039","108039, R360 ENVIRONMENTAL SOLUTIONS CANADA INC.  R360 CANADA",NA,"Authorization"
"108040","108040, CITY OF MERRITT","Composting Operations","Authorization"
"108042","108042, CANLIN ENERGY CORPORATION",NA,"Authorization"
"108046","108046, TOURMALINE OIL CORP.",NA,"Authorization"
"108056","108056, SCHNITZER STEEL CANADA LTD.","Hazardous Waste Management","Authorization"
"108064","108064, FortisBC Energy Inc.",NA,"Authorization"
"108066","108066, FortisBC Energy Inc.",NA,"Authorization"
"10807","10807, Upland Excavating Ltd.",NA,"Authorization"
"108072","108072, ABBOTSFORD TRUCK & TRAILER REPAIR LTD.","Vehicle Dismantling and Recycling Industry","Authorization"
"108073","108073, FortisBC Energy Inc.",NA,"Authorization"
"108074","108074, FORTISBC ENERGY INC.",NA,"Authorization"
"108078","108078, Tracey Edkins",NA,"Authorization"
"108087","108087, David Trehune - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108088","108088, Brian Witherspoon - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"10809","10809, GULF ISLANDS SEPTIC LTD.",NA,"Authorization"
"108091","108091, FRASER VALLEY PACKERS HOLDINGS LTD.","Fruit and Vegetable Processing Industry","Authorization"
"108093","108093, Rocana Meats Ltd.",NA,"Authorization"
"108099","108099, Chinook Energy (2010) Inc.",NA,"Authorization"
"108101","108101, PETRONAS ENERGY CANADA LTD.",NA,"Authorization"
"108102","108102, CANADIAN NATURAL RESOURCES LTD.",NA,"Authorization"
"108114","108114, GULF COAST MATERIALS LTD.","Concrete and Concrete Products IndustryCode of Practice for the Concrete and Concrete Products Industry","Authorization"
"108116","108116, ConocoPhillips Canada Resources Corp.",NA,"Authorization"
"108117","108117, TIMBERWEST FOREST CORP.",NA,"Authorization"
"108119","108119, ROSS LAND MUSHROOM FARM LTD.","Composting Operations","Authorization"
"108122","108122, TOURMALINE OIL CORP.",NA,"Authorization"
"108125","108125, CITY OF PRINCE GEORGE","Contaminated Site Contaminant Management","Authorization"
"108126","108126, City of Chilliwack",NA,"Authorization"
"108129","108129, Kelt Exploration (LNG) Ltd.",NA,"Authorization"
"10813","10813, PACCAR OF CANADA LTD",NA,"Authorization"
"108133","108133, RIO TINTO ALCAN INC.","Hazardous Waste Management","Authorization"
"108135","108135, TIMBERWEST FOREST CORP.","Industrial Non-hazardous Waste LandfillsCode of Practice for Industrial Non-Hazardous Waste Landfills Incidental to the Wood Processing Industry","Authorization"
"108137","108137, PACIFIC JAPANESE USED & NEW AUTO PARTS LTD.","Vehicle Dismantling and Recycling Industry","Authorization"
"108140","108140, NIXON FAMILY FARM SOCIETY","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108141","108141, SCHNITZER STEEL CANADA LTD.","Hazardous Waste Management","Authorization"
"108144","108144, CANADIAN NATURAL RESOURCES LIMITED",NA,"Authorization"
"108145","108145, ARROW TRANSPORTATION SYSTEMS INC.",NA,"Authorization"
"108148","108148, MAX TRUCK REPAIR LTD.","Vehicle Dismantling and Recycling Industry","Authorization"
"108149","108149, VANCOUVER ISLAND PRECAST LTD.",NA,"Authorization"
"108150","108150, Ministry of Forests, Lands and Natural Resource Operations",NA,"Authorization"
"108152","108152, PRESTIGE AUTO PARTS LTD.","Vehicle Dismantling and Recycling Industry","Authorization"
"108155","108155, KSM MINING ULC","Mining and Coal Mining Industry","Authorization"
"108156","108156, OVINTIV CANADA ULC",NA,"Authorization"
"108172","108172, Doug McLean - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108174","108174, Regional District of Nanaimo and Municipality of North Cowichan",NA,"Authorization"
"108177","108177, ATCO TWO RIVERS CAMP SERVICES LTD.","Municipal Sewage Management","Authorization"
"108179","108179, NISGA'A VILLAGE OF GINGOLX GINGOLX VILLAGE GOVERNMENT","Municipal Sewage Management","Authorization"
"10818","10818, Eskay Creek Mining Limited","Mining and Coal Mining Industry","Authorization"
"108180","108180, Horizon North Logistics Inc.  doing business as
Horizon North Camps & Catering",NA,"Authorization"
"108183","108183, Saeed Rassuli - DBA A & J AUTO SUPPLY A & J AUTO SUPPLY","Vehicle Dismantling and Recycling Industry","Authorization"
"108186","108186, CHATAWAY LAKES RESORT LTD.","Vehicle Dismantling and Recycling Industry","Authorization"
"108187","108187, MACHEN MANUFACTURING LTD. BARBARIAN MOTOR WORKS","Vehicle Dismantling and Recycling Industry","Authorization"
"108189","108189, WEST FRASER MILLS LTD. QUESNEL RIVER PULP COMPANY","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108190","108190, KEN'S AUTO PARTS LTD. KENS AUTO RECYCLERS","Vehicle Dismantling and Recycling Industry","Authorization"
"108197","108197, WEST FRASER MILLS LTD. QUESNEL RIVER PULP COMPANY","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108198","108198, WEST FRASER MILLS LTD. QUESNEL RIVER PULP COMPANY","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108206","108206, KETZA PACIFIC CONSTRUCTION (1993) LTD.",NA,"Authorization"
"108209","108209, D.B.L. DISPOSAL SERVICES LTD.","Composting Operations","Authorization"
"10821","10821, DISTRICT OF LAKE COUNTRY","Municipal Sewage Management","Authorization"
"108210","108210, PACIFIC SUBSTRATE LTD.",NA,"Authorization"
"108211","108211, Dan Morgan - DBA AUTOCORE AUTOCORE","Hazardous Waste Management","Authorization"
"108219","108219, Don and Nancie Mackay",NA,"Authorization"
"10822","10822, MONAGHAN GOLF INC.","Municipal Sewage Management","Authorization"
"108221","108221, BOREAS COAL LIMITED GLENCORE","Mining and Coal Mining Industry","Authorization"
"108226","108226, BLACK DIAMOND GROUP INC. BLACK DIAMOND LIMITED PARTNERSHIP","Municipal Sewage Management","Authorization"
"108229","108229, Chinook Energy (2010) Inc.",NA,"Authorization"
"108232","108232, DUZ CHO FOREST PRODUCTS LTD.",NA,"Authorization"
"108241","108241, NORTHRIVER MIDSTREAM OPERATIONS GP INC.","Municipal Sewage Management","Authorization"
"108246","108246, Cassandra Vaughan - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108247","108247, Joe Klassen - DBA PURPLE SPRINGS NURSERY PURPLE SPRINGS NURSERY","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108248","108248, THE BLUE GOOSE CATTLE COMPANY LTD.","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"10825","10825, THE OWNERS, STRATA PLAN NO. LMS 483","Municipal Sewage Management","Authorization"
"108250","108250, THE BLUE GOOSE CATTLE COMPANY LTD.","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108251","108251, THE BLUE GOOSE CATTLE COMPANY LTD.","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108255","108255, ALTAGAS HOLDINGS INC.",NA,"Authorization"
"108257","108257, COLUMBIA GARDENS RELOAD LTD.","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108258","108258, SRT DIESEL TRUCK & TRAILER REPAIR LTD.","Vehicle Dismantling and Recycling Industry","Authorization"
"108261","108261, CHEVRON CANADA LIMITED",NA,"Authorization"
"108266","108266, SERENE LEA FARMS LTD.","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"10827","10827, MATICHUK HOLDINGS LTD.","Hazardous Waste Management","Authorization"
"108278","108278, REDLINE MOTORSPORT LTD. doing business as
In Demand Auto Recycling",NA,"Authorization"
"108290","108290, CANADIAN NATURAL RESOURCES LIMITED",NA,"Authorization"
"108292","108292, CANADIAN NATURAL RESOURCES LTD.",NA,"Authorization"
"108293","108293, PACIFIC CANBRIAM ENERGY LIMITED",NA,"Authorization"
"10830","10830, MOON BAY MARINE LTD.",NA,"Authorization"
"108300","108300, C & A Mink Ranch Ltd. doing business as
OK Ranch, a division of C & A Mink Ranch Ltd.",NA,"Authorization"
"108303","108303, THE BLUE GOOSE CATTLE COMPANY LTD.","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108307","108307, Susanna Schweri Keusch and Noemi Dominique Keusch and Guillermo Andres Murillo",NA,"Authorization"
"108308","108308, AM-2 Ventures Ltd.",NA,"Authorization"
"108309","108309, Rancho El Rio Del Sol Farms Ltd.",NA,"Authorization"
"108318","108318, S . T . A AUTO RECYCLERS & CAR SALES LTD.","Vehicle Dismantling and Recycling Industry","Authorization"
"108319","108319, LNG CANADA DEVELOPMENT INC.",NA,"Authorization"
"108324","108324, MARS AUTO SALES LTD.","Vehicle Dismantling and Recycling Industry","Authorization"
"108325","108325, COLAS WESTERN CANADA INC. TERUS CONSTRUCTION","Asphalt Plant Industry","Authorization"
"10833","10833, TSAY KEH DENE TIMBER GP CORP.","Municipal Solid Waste Management","Authorization"
"108333","108333, NORTHRIVER MIDSTREAM OPERATIONS GP INC.","Municipal Sewage Management","Authorization"
"108334","108334, Jim Dent Construction Ltd.",NA,"Authorization"
"108336","108336, DTM AUTO LTD.","Vehicle Dismantling and Recycling Industry","Authorization"
"108343","108343, Kelt Exploration (LNG) Ltd.",NA,"Authorization"
"108344","108344, TECK METALS LTD.","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108349","108349, NORTHERN HEALTH AUTHORITY - UNIVERSITY HOSPITAL OF NORTHERN BC","Hazardous Waste Management","Authorization"
"108355","108355, Trevor Allen",NA,"Authorization"
"108357","108357, Tony Alderliesten - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108358","108358, Tyrel Thompson - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108359","108359, ISH ENERGY LTD.",NA,"Authorization"
"10836","10836, ATCO WOOD PRODUCTS LTD.","Wood Processing Industry - Primary","Authorization"
"108360","108360, Tom Bouma - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108363","108363, Corrine Ludwig",NA,"Authorization"
"10837","10837, 1116806 B.C. LTD.","Wood Processing Industry - Primary","Authorization"
"108372","108372, Morgan Gladdish - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108373","108373, Doug Orlesky - DBA","Soil Enhancement Using WastesCode of Practice for Soil Amendments","Authorization"
"108376","108376, City of Campbell River - Wastewater Treatment Plant and SYLVIS Environmental Services Inc.",NA,"Authorization"
